BECvar,BAFAun,BAFAunp,BGxh1,BGxh2,BGxh3,BGxw1,BGxw2,BWBSdk,BWBSmk,BWBSmw,BWBSvk,BWBSwk1,BWBSwk2,BWBSwk3,CDFmm,CMAun,CMAunp,CWHdm,CWHds1,CWHds2,CWHmm1,CWHmm2,CWHms1,CWHms2,CWHun,CWHvh1,CWHvh2,CWHvm1,CWHvm2,CWHwh1,CWHwh2,CWHwm,CWHws1,CWHws2,CWHxm1,CWHxm2,ESSFdc1,ESSFdc2,ESSFdc3,ESSFdcp,ESSFdcw,ESSFdk1,ESSFdk2,ESSFdkp,ESSFdku,ESSFdkw,ESSFdm,ESSFdmp,ESSFdmw,ESSFdv1,ESSFdv2,ESSFdvp,ESSFdvw,ESSFmc,ESSFmcp,ESSFmk,ESSFmkp,ESSFmm1,ESSFmm2,ESSFmmp,ESSFmmw,ESSFmv1,ESSFmv2,ESSFmv3,ESSFmv4,ESSFmvp,ESSFmw,ESSFmw1,ESSFmw2,ESSFmwp,ESSFmww,ESSFun,ESSFunp,ESSFvc,ESSFvcp,ESSFvcw,ESSFwc1,ESSFwc2,ESSFwc3,ESSFwc4,ESSFwc5,ESSFwc6,ESSFwcp,ESSFwcw,ESSFwk1,ESSFwk2,ESSFwm,ESSFwmp,ESSFwmw,ESSFwv,ESSFwvp,ESSFxc1,ESSFxc2,ESSFxc3,ESSFxcp,ESSFxcw,ESSFxv1,ESSFxv2,ESSFxvp,ESSFxvw,ICHdk,ICHdm,ICHdw1,ICHdw2,ICHdw3,ICHmc1,ICHmc2,ICHmk1,ICHmk2,ICHmk3,ICHmk4,ICHmm,ICHmw1,ICHmw2,ICHmw3,ICHmw4,ICHvc,ICHvk1,ICHvk2,ICHwc,ICHwk1,ICHwk2,ICHwk3,ICHwk4,ICHxw,IDFdc,IDFdk1,IDFdk2,IDFdk3,IDFdk4,IDFdk5,IDFdm1,IDFdm2,IDFdw,IDFmw1,IDFmw2,IDFun,IDFww,IDFww1,IDFxc,IDFxh1,IDFxh2,IDFxh4,IDFxk,IDFxm,IDFxw,IMAun,IMAunp,MHmm1,MHmm2,MHmmp,MHun,MHunp,MHwh1,MHwh2,MHwhp,MSdc1,MSdc2,MSdc3,MSdk1,MSdk2,MSdm1,MSdm2,MSdm3,MSdv,MSmw1,MSmw2,MSun,MSxk1,MSxk2,MSxk3,MSxv,PPdh2,PPxh1,PPxh2,PPxh3,SBPSdc,SBPSmc,SBPSmk,SBPSxc,SBSdh1,SBSdh2,SBSdk,SBSdw1,SBSdw2,SBSdw3,SBSmc1,SBSmc2,SBSmc3,SBSmh,SBSmk1,SBSmk2,SBSmm,SBSmw,SBSun,SBSvk,SBSwk1,SBSwk2,SBSwk3,SWBmk,SWBmks,SWBun,SWBuns,SWBvk,SWBvks
BAFAun,1,0.683666444,0.0067559926,0.015015789,0.0391227472,0.0495986236,0.074181969,0.5742027234,0.2743517341,0.325440733,0.4467929844,0.400421379,0.5614822433,0.6555429978,0.0088320882,0.7085618287,0.4468891742,0.0203787004,0.0588007434,0.1796511042,0.028868898,0.0548801626,0.1576840994,0.1208585295,0.4263379548,0.0304452635,0.0537785294,0.0461349088,0.1058059222,0.0758076608,0.1217102583,0.3385420179,0.2045309213,0.3846639254,0.0132805184,0.024649995,0.3023766422,0.2993368934,0.3731068941,0.5739268046,0.4368770858,0.3734704633,0.5188655733,0.6947750855,0.6724231272,0.5916811333,0.3427097826,0.5436005977,0.479191802,0.4181888712,0.4721371353,0.5700331781,0.5190373081,0.7141617801,0.9289998347,0.6288547201,0.7352248435,0.6692121007,0.6837594757,0.8050084101,0.6465199689,0.5562939007,0.5709036086,0.6835621063,0.7879497731,0.8753577113,0.3905944377,0.2620803292,0.4015525124,0.5725381193,0.4241986796,0.8191675966,0.9295084257,0.5605058762,0.7209673341,0.6364229531,0.320218809,0.5536350958,0.7062161366,0.4344710576,0.306033344,0.4079885767,0.7490656231,0.640188052,0.5130196709,0.5730399311,0.4246939925,0.5984070814,0.5001088402,0.6915284978,0.8459944327,0.3410378559,0.3473751845,0.4256113211,0.5111622725,0.4732333153,0.6100177961,0.5505334387,0.6697501171,0.5153601686,0.2142867109,0.1905131078,0.0581294514,0.0663559524,0.1574302366,0.3885904487,0.249388197,0.141196213,0.2009123425,0.2641946379,0.2145243856,0.3878420736,0.273457788,0.1294569739,0.175736483,0.2175391331,0.4904379078,0.3455023451,0.3495540498,0.5349096033,0.2834760497,0.2885538031,0.3280588139,0.3683521674,0.0229609821,0.1991163072,0.1498116216,0.1308168408,0.1761291263,0.2202789996,0.1275620632,0.0757966422,0.0682089588,0.320193318,0.0612643216,0.0765407224,0.0474965943,0.0893506406,0.0759584185,0.0817465858,0.04523455,0.0786608436,0.0270405472,0.0600366918,0.1244364388,0.1048374547,0.7913988487,0.4862895716,0.1811224428,0.5031235885,0.5952144965,0.7143937998,0.8267655523,0.1116963345,0.1080755942,0.1349573618,0.3017315291,0.5012691434,0.3831888066,0.1850460474,0.2608873644,0.1729810795,0.2166271002,0.2207300338,0.5127706125,0.184016211,0.2816781848,0.4023363581,0.2388444124,0.235708476,0.3139999119,0.5011365101,0.0300287763,0.0163280113,0.0317872239,0.0184457087,0.316796612,0.3724209735,0.2968497145,0.3083770658,0.252905963,0.4671458973,0.3077866774,0.1946402273,0.2276730193,0.3053189868,0.3420883304,0.4397904901,0.4353986406,0.1214720805,0.3958482805,0.3538518185,0.3142745301,0.2539403311,0.5284406631,0.3601560941,0.3507576697,0.4555380215,0.3900679091,0.8333046749,0.9400508158,0.7303243048,0.8413828016,0.6489014021,0.5740076663
BAFAunp,0.847683088,1,0.2346101584,0.2993592081,0.418140388,0.4725988606,0.5157307465,0.7764984911,0.5345949859,0.6867763433,0.7203806538,0.7963871717,0.8094358842,0.755521496,0.2719456198,0.7353588073,0.8374542284,0.3426371339,0.5014849174,0.7188147047,0.3952434436,0.4969397173,0.6934766939,0.5868272541,0.9454827684,0.3676039412,0.3867289254,0.4116734677,0.5227679347,0.4992413421,0.561072521,0.7057427479,0.6832594877,0.8369844405,0.3082461299,0.376942663,0.8562417259,0.86972672,0.8834648599,0.9755500403,0.9342430477,0.8854271264,0.920591776,0.9430907441,0.9104989245,0.9463610039,0.876734908,0.9572883091,0.9399744383,0.9451490992,0.9654343366,0.9868967704,0.9816738087,0.9326186208,0.9198157529,0.9604433477,0.9674711175,0.9431054394,0.9154480406,0.9553425415,0.9563317845,0.9218065556,0.8844402448,0.9159812226,0.8819753571,0.9284942063,0.917362528,0.8029668226,0.922924017,0.978103236,0.9155117225,0.9034530881,0.8950317803,0.9310309583,0.9523978831,0.9405779288,0.842748573,0.9362834422,0.938789853,0.9033159824,0.8393940447,0.9027678031,0.9619703341,0.9593216359,0.9160446058,0.8799229411,0.8981008959,0.9454213335,0.9327702127,0.9229902382,0.9400536721,0.9008693562,0.8812622257,0.9271453572,0.9707139643,0.9621161195,0.9881670863,0.9715563221,0.9911871199,0.9562254486,0.7355881609,0.7404695568,0.5036471655,0.53366312,0.6666343475,0.8090232653,0.7211539702,0.6807038715,0.7363137725,0.7771401677,0.7438013902,0.8404251282,0.7821299831,0.6452411673,0.688778892,0.769566281,0.8502735631,0.8251423155,0.7937883626,0.8306320717,0.7901232699,0.789329972,0.7883896171,0.8322272423,0.3671519774,0.760166593,0.6918852973,0.6715291809,0.6957068871,0.7415393916,0.6178800777,0.5600320381,0.5182089753,0.8657331657,0.504393614,0.5320741534,0.4697919141,0.5854881112,0.5564151462,0.5644444904,0.4644326103,0.5517497791,0.3916990464,0.4844632082,0.6140567287,0.5942427308,0.9363967217,0.951058683,0.6166343592,0.8874185893,0.8081720447,0.8115244404,0.8256530444,0.4503670132,0.4844363675,0.4654438745,0.8682620125,0.9663578726,0.9155292991,0.7275046417,0.778193293,0.7309500665,0.7898545816,0.7638851853,0.9696157607,0.7314464949,0.8452489142,0.9162682322,0.8149183937,0.7872778537,0.8547978744,0.921820553,0.3917014162,0.322330573,0.3992376653,0.340477695,0.8034623066,0.8482467015,0.8041656558,0.8163810788,0.7389589923,0.8524440388,0.7803474451,0.7029007895,0.7314654159,0.7706138301,0.8466134666,0.8538441336,0.8732573355,0.5829417789,0.8154124281,0.7460756661,0.8334531786,0.7483488446,0.8246964796,0.7938228316,0.8009309615,0.8151455274,0.8061966007,0.8419754038,0.8573292311,0.7878596243,0.7948891389,0.7355888562,0.6017563587
BGxh1,0.287768094,0.4353390629,1,0.9861811659,0.9491305017,0.9304747233,0.8958590272,0.4790164264,0.4753844081,0.6337202742,0.5437566344,0.6574594701,0.5453645146,0.4408892107,0.8308162697,0.2638736429,0.402070965,0.7652140312,0.8150113825,0.7551665045,0.7256705088,0.6859794353,0.7026921616,0.6453229786,0.5747954708,0.5750917448,0.4762906151,0.592259456,0.5188797519,0.6139496201,0.5223285636,0.5360683163,0.6932994834,0.584752665,0.8144120561,0.7520113319,0.6663681186,0.6557493278,0.6468962346,0.494408996,0.5709603729,0.6122459565,0.5381277166,0.3955446947,0.411875621,0.4731989925,0.6278313621,0.4822777172,0.5330162791,0.5683652851,0.5360455218,0.4379259212,0.4889746855,0.4956388187,0.3757713525,0.4927650795,0.4209197649,0.5002499655,0.4810074799,0.4084311518,0.513148333,0.5622510927,0.5730099123,0.5089481243,0.4374085216,0.4036256874,0.5906789535,0.6256624185,0.5704476564,0.443756141,0.5281997089,0.434991793,0.3655864323,0.5081986611,0.3938283135,0.451954154,0.6500347248,0.5373499379,0.4939992353,0.569622772,0.6439016208,0.5673134086,0.4293742193,0.4726821226,0.5861512445,0.560532453,0.5719745318,0.4469757823,0.5200700234,0.5075567194,0.4268635298,0.6093430332,0.6469988894,0.582612263,0.4953051592,0.5218678098,0.4756900329,0.4924002538,0.4038369301,0.495130182,0.7703129996,0.7555630024,0.9027890135,0.89844265,0.8166636054,0.6549530699,0.7375478202,0.8116209549,0.7768863288,0.7367535284,0.747738185,0.660699541,0.7140372108,0.8187227533,0.7896592542,0.7182978856,0.5998819295,0.6473905995,0.6756373876,0.5624726495,0.6956312779,0.7188063379,0.6944739982,0.6717080445,0.9642053676,0.7620655852,0.8047728197,0.8245355798,0.79193628,0.7352440491,0.8297706513,0.888546451,0.8982929036,0.6638115341,0.9159849601,0.9012671392,0.9284230441,0.8550868426,0.8840686892,0.8894966164,0.938793581,0.8917416519,0.9626496057,0.9059083729,0.8381847688,0.8556101376,0.3352733158,0.503821318,0.4749158884,0.5084204928,0.3744235806,0.4372643037,0.3551275683,0.3775341807,0.4118009359,0.3436754017,0.668586663,0.5351790008,0.6091778863,0.7667394646,0.7134388349,0.7786343202,0.7361466396,0.7558589135,0.5302321239,0.7120400606,0.6706643381,0.6122199818,0.7075010751,0.7290407688,0.661079692,0.5539334793,0.9577603802,0.9886483077,0.9612319511,0.9771673162,0.6906805662,0.6493519669,0.7080966465,0.6647910445,0.7462885334,0.603128039,0.7012894422,0.7885973178,0.762957181,0.7109783347,0.6820679034,0.6306046929,0.6196378332,0.8483478743,0.6554542674,0.6516281647,0.6944556966,0.7483941212,0.5584854741,0.6705622004,0.6846340039,0.6197973759,0.6526016337,0.3907197197,0.3350548898,0.3817965348,0.3297905683,0.4089428753,0.2756498867
BGxh2,0.2574763572,0.4078068009,0.9821206643,1,0.978570763,0.9567954605,0.9327850884,0.4827652297,0.4793072958,0.6583757705,0.5391180917,0.6738550408,0.5543698994,0.4372863123,0.748203784,0.2212328848,0.3512091365,0.6857050886,0.7780094698,0.7493010691,0.6462383125,0.6155899496,0.6696599255,0.593885515,0.5586595237,0.4829960272,0.3939843266,0.5096082406,0.4474449606,0.5510176416,0.4563072668,0.5041366783,0.6768452553,0.560635258,0.7352010398,0.6740431662,0.6607341242,0.6437322451,0.647531078,0.4721000909,0.5538635285,0.5993601287,0.5212916166,0.3615978287,0.3798172476,0.4464623625,0.6150368591,0.4556520173,0.5116268527,0.5485747631,0.5169063925,0.4041097398,0.4609958103,0.4881290492,0.3522010712,0.4687201824,0.3891730601,0.4825431839,0.4622766734,0.3799040078,0.4984047013,0.5640578209,0.5729567931,0.506040192,0.4286760319,0.3859597046,0.569221972,0.5940018533,0.5443803258,0.4076631586,0.4938187484,0.4188945685,0.3407636154,0.4835724983,0.3587971187,0.4209671558,0.6386178338,0.5198572109,0.4784614585,0.5493570533,0.627385486,0.5431228454,0.4010890164,0.4467269268,0.5803519548,0.5552689563,0.5518324693,0.414806892,0.4954060629,0.4979495467,0.406679746,0.595833685,0.6441262056,0.5749323609,0.4710255115,0.5003023604,0.4555607958,0.4736857364,0.3728057596,0.4762451383,0.7913246805,0.7590448519,0.9055584864,0.9085292255,0.8365023291,0.6652439658,0.7559575073,0.8220812313,0.7946289962,0.7529939891,0.756894095,0.6677919848,0.7255716982,0.8235689668,0.7998637756,0.7091347298,0.6047551664,0.6394968477,0.6821584371,0.562294705,0.6944701891,0.732174644,0.7047767123,0.6787672753,0.9583676797,0.7754995283,0.8248424077,0.8376277044,0.8206640192,0.7608191164,0.8564520141,0.903984412,0.9214420737,0.668662904,0.9329619996,0.9263128291,0.9358586615,0.8544298834,0.8899916087,0.912943304,0.9552068418,0.9199313922,0.9679830815,0.9373847037,0.8736900037,0.8896478608,0.2977909985,0.4708273798,0.4109769057,0.4767085689,0.3312990648,0.4236058155,0.3243563,0.3060857711,0.3380733565,0.2754702603,0.6651055872,0.5205664397,0.6036065944,0.7746722173,0.7229170014,0.7872064046,0.7381604143,0.7723957947,0.5129691462,0.6896455194,0.6570902855,0.6089203311,0.7088798593,0.7431291448,0.6656791315,0.5526242054,0.9743077566,0.9915286805,0.9847395154,0.9743447453,0.7120402189,0.6647441513,0.7271325536,0.6814368719,0.7687834628,0.6024285177,0.7273737444,0.8155651255,0.7904710572,0.7363990724,0.691858348,0.6448795199,0.6310848633,0.8834308412,0.6737771517,0.6769968498,0.7040317283,0.771118688,0.5664546,0.6788863238,0.7001095621,0.6337886817,0.6723967651,0.3776247348,0.312937138,0.3709535033,0.3110026922,0.3852981626,0.2365320073
BGxh3,0.31220891,0.4864107869,0.9275283685,0.976211455,1,0.9905121157,0.9837698936,0.5625986326,0.5419038245,0.7435274265,0.6179230857,0.767071575,0.6419991509,0.512518312,0.7157115922,0.266789508,0.4140483791,0.6853174982,0.8174299032,0.8282892863,0.6610414009,0.6506194707,0.7410426971,0.6468355102,0.6491227701,0.4938310474,0.4147966813,0.5329026184,0.4889918483,0.583945129,0.4989972243,0.5733856914,0.7502134876,0.6447430058,0.7187794833,0.6820755893,0.7518954823,0.7333155679,0.7430052562,0.5569920981,0.6434475863,0.6896056702,0.611015257,0.4324186459,0.4533659412,0.527843385,0.7054706553,0.5365640575,0.5976976106,0.6365425315,0.6035208074,0.4789922118,0.5424409006,0.5759342701,0.4233898256,0.5537150915,0.4654733266,0.5696786273,0.5464249677,0.4544311797,0.5873169624,0.657244631,0.6655923313,0.5953739874,0.5071116903,0.4609453698,0.6585133447,0.6761666242,0.6308837218,0.4835814503,0.5759995366,0.498838495,0.4104203776,0.570436419,0.4305367386,0.5004648195,0.7307501718,0.6107488348,0.5662507899,0.6393296165,0.7163517197,0.6301741874,0.4792770205,0.5302905501,0.6757621187,0.6478150305,0.6411512244,0.4925658786,0.5811296784,0.586953844,0.4860146635,0.6830251273,0.7369595374,0.6633448644,0.5518988849,0.5840205203,0.5389693908,0.557169901,0.4451711576,0.5570348274,0.880719582,0.8440874576,0.9500144266,0.958971807,0.9160166608,0.7579708393,0.8414090571,0.9000250837,0.8818598323,0.8463275732,0.8454679244,0.7642510243,0.8197618043,0.8979140093,0.8823159559,0.7949098776,0.6970537608,0.7328305187,0.7760550831,0.6513620905,0.787086759,0.8271561045,0.798647192,0.7752518926,0.9623315857,0.8611125783,0.901478486,0.9117579912,0.9038983416,0.8490748714,0.9307700174,0.9584161002,0.9718863526,0.7621063376,0.9778352895,0.978832951,0.9703821961,0.9139020706,0.9429906158,0.9676822834,0.9861138223,0.9732479458,0.979413524,0.9812286077,0.9454871687,0.953588481,0.3590589501,0.552661973,0.462063253,0.5579774198,0.3935052795,0.4992388558,0.3881157174,0.3370797661,0.371136447,0.3072454484,0.7561862115,0.6091188668,0.6950464076,0.8588551848,0.8155451978,0.8694567678,0.8249191882,0.8611964883,0.6026570871,0.7694945317,0.7462029787,0.7023390782,0.7956698158,0.8302619651,0.7541655755,0.6439507819,0.9880901468,0.9745429916,0.9967649122,0.9689739733,0.8071414131,0.7603338527,0.8219330446,0.7738777662,0.8593708673,0.6965886516,0.8203630311,0.9015814634,0.879891229,0.8294519489,0.7881826712,0.7405152358,0.7271639263,0.9515170833,0.7695621211,0.7671866667,0.7997218418,0.8625367795,0.654257092,0.7731455097,0.7961086414,0.7280602681,0.7680057733,0.4492971816,0.3758111956,0.4395840989,0.3722756932,0.4537635047,0.2807855417
BGxw1,0.4015589607,0.592195079,0.9159298457,0.9593367151,0.9919701729,1,0.9891930982,0.6323885803,0.5890339077,0.7813528024,0.6679962103,0.8156721174,0.7053653487,0.5811957271,0.7611088278,0.3502906949,0.513655619,0.7331837144,0.8544778676,0.8790783007,0.7195971143,0.7206526225,0.8061762336,0.7120827749,0.7446295672,0.5703562209,0.4896402075,0.6020165518,0.5673116474,0.6569794818,0.5818354111,0.6382711144,0.7981322249,0.7197578946,0.7632015926,0.7368364261,0.8329642509,0.818397657,0.8210966407,0.6607899401,0.739805631,0.7747700259,0.7000773744,0.5359912967,0.5513055988,0.6278653697,0.7896592971,0.6410972385,0.6962820161,0.7361959071,0.7073424024,0.5911647832,0.6511997142,0.6596917892,0.5142396077,0.6460614355,0.5631540513,0.6576122019,0.6321548366,0.5523021611,0.6770287515,0.7400762052,0.7356496604,0.6765681766,0.5922483578,0.5539628544,0.7492793424,0.7566570188,0.7259912835,0.5917362652,0.6738752176,0.5812628134,0.4979952353,0.6608891074,0.5321689447,0.5978734878,0.8048579687,0.6985273459,0.6512973907,0.7274249618,0.7938874728,0.7219748136,0.577148901,0.6275253627,0.7543717154,0.7167358146,0.7283522559,0.5945419776,0.6774040662,0.6670446789,0.5753269496,0.7808909937,0.8202376032,0.7602385879,0.6617206136,0.6915264869,0.6443010835,0.6642921045,0.5559932664,0.6663993604,0.9218138301,0.8991745103,0.9647899926,0.9803701643,0.9441126667,0.8105346091,0.8767572589,0.9449341027,0.9278901577,0.894570821,0.8948741702,0.8228300805,0.8700909521,0.9322435485,0.916659867,0.8586275599,0.7595089546,0.7964810959,0.8248890557,0.7118361881,0.8427313207,0.8768225417,0.8458404116,0.8328939108,0.9603595052,0.9191431843,0.9510571574,0.9564230987,0.9437940119,0.9040254506,0.9521323187,0.9855255562,0.9831848216,0.8408459828,0.9865699744,0.9863720483,0.9792220049,0.9422208996,0.9655679648,0.9894201103,0.9954583223,0.9936506078,0.9817171551,0.9845519878,0.969004194,0.9799528666,0.4623913204,0.6548129478,0.547098124,0.6447475855,0.4816690806,0.5709553726,0.4708410351,0.4156068018,0.454514406,0.3863662551,0.8375532673,0.7103225345,0.7871885946,0.9100203508,0.8709124565,0.9263497541,0.8931144341,0.9161363522,0.7014519055,0.8330741477,0.823065356,0.7891198366,0.8736358454,0.8972591123,0.8374962446,0.7355351914,0.9828131698,0.9675117178,0.9927186498,0.9646072657,0.8648489268,0.8293742222,0.8795644773,0.8453093621,0.8955642024,0.7614839934,0.8697670524,0.9349566588,0.9187247937,0.8729908022,0.8535393919,0.8039478287,0.7999767809,0.9584069268,0.8223386313,0.8105952598,0.8641018247,0.9020293765,0.7176969474,0.8207143396,0.8441415951,0.7817269805,0.8203195418,0.5332134319,0.4657287801,0.5207037853,0.4569306709,0.5213603194,0.3513543124
BGxw2,0.374460724,0.5624629471,0.8465324495,0.9219114181,0.9829434134,0.9865827512,1,0.6460311467,0.6134852029,0.8190397102,0.6739281108,0.8377591944,0.7244797027,0.5915655144,0.640547371,0.3131455409,0.4650021266,0.6347346044,0.8000804846,0.8598144909,0.6250309426,0.6365749415,0.7673728528,0.6533147502,0.72330408,0.4669302299,0.4051070908,0.5151249106,0.4970162626,0.5727660224,0.5059339855,0.6107696578,0.7756132463,0.6969385805,0.6538394354,0.6386470618,0.8217775366,0.7982592143,0.8201184354,0.6379298919,0.7207619955,0.7635654644,0.6926646958,0.5059053856,0.5283374191,0.6064788715,0.777125977,0.6148907056,0.6761792336,0.7086817253,0.6803083496,0.5502342299,0.6162722867,0.6573453933,0.4961839337,0.6243431211,0.5344688393,0.648097063,0.6249819541,0.5284560915,0.6684200951,0.74333152,0.742514323,0.6800421065,0.5892234258,0.5397089569,0.7249192255,0.7271567777,0.6962742154,0.5526195636,0.6399749082,0.5750275512,0.4819648355,0.6461973162,0.5021505814,0.5744245041,0.7986283135,0.6895101413,0.6451258391,0.7139795264,0.7804790517,0.701233492,0.5549548783,0.6083759282,0.754454404,0.7233563878,0.7152571645,0.5679365277,0.6583670871,0.6649793835,0.5621077252,0.7560259302,0.8120410503,0.7416710171,0.6285940126,0.661281575,0.6205677809,0.6394854636,0.5195624639,0.6367160383,0.9378387176,0.8979499583,0.9463744741,0.9653663864,0.9550801441,0.8218406883,0.8878681691,0.9414219411,0.9364382902,0.909118504,0.9047981322,0.8369989145,0.887189169,0.9293610955,0.9235861108,0.8476806899,0.7673619681,0.7992794896,0.8397419157,0.7209591396,0.84871288,0.8924437744,0.8618539405,0.8448953602,0.9209150106,0.9158512391,0.9475718805,0.9479381343,0.9594275733,0.9197593205,0.9720049251,0.9724793789,0.985144002,0.8359953454,0.9769342439,0.9870707761,0.9583856512,0.9207752784,0.9451715314,0.9805156361,0.9743683354,0.9894496447,0.9496744205,0.9921918148,0.9867489891,0.9869747285,0.4251341288,0.6207879493,0.4860465321,0.6177925511,0.4459729972,0.5674311986,0.4473994849,0.3484330921,0.37994763,0.3230998073,0.8229735825,0.6899094351,0.7724577909,0.9124485294,0.8849828927,0.919794093,0.8813515923,0.9217876914,0.6839049718,0.8088192455,0.8034389118,0.7784007598,0.8588945773,0.894929637,0.8263771204,0.7331208985,0.9651043975,0.9209877454,0.9711551389,0.9236235589,0.8851613111,0.8428966041,0.8953464392,0.8560509744,0.9189946807,0.7741853716,0.8926445038,0.9546176211,0.9404951704,0.8978443593,0.8618854418,0.8195728104,0.8126674501,0.9808584718,0.8461615062,0.8422963417,0.8718182314,0.9226126583,0.7296144411,0.8383689077,0.8659261669,0.8055705058,0.8450197168,0.5277552939,0.4472098089,0.5176526045,0.4440367906,0.5134888705,0.3246669122
BWBSdk,0.527099523,0.5107109601,0.0330911854,0.0741888685,0.1574691205,0.1752731994,0.2630201372,1,0.7150167098,0.8028628374,0.6441127292,0.7169981588,0.9272693905,0.9452261629,0.0163083489,0.2179538899,0.1878080516,0.0261820609,0.0949906581,0.2924657008,0.0319122869,0.0522267891,0.1814883786,0.1087016216,0.4736369749,0.0188983115,0.0248102747,0.0312042301,0.0564525427,0.0641054918,0.070323526,0.2888884733,0.2769865331,0.3684321061,0.0215977584,0.0303775354,0.4128830363,0.3796615821,0.5318364889,0.4972082106,0.4510213045,0.4372115979,0.5211358972,0.4065645261,0.4225685198,0.4577803341,0.4152046269,0.4419063813,0.4542325806,0.4268452886,0.4754410426,0.3810694505,0.4201930435,0.8161559138,0.6848734929,0.5174105459,0.4708637301,0.6000467137,0.6016943576,0.5190707456,0.6273736282,0.7700658017,0.733928936,0.8632198398,0.8918174123,0.7647472403,0.3963118468,0.2535399408,0.366947855,0.3608503534,0.3195184643,0.7775016181,0.668657054,0.4731080594,0.4094641683,0.4303299954,0.4013102517,0.5335710935,0.6627189366,0.4274396602,0.358993739,0.3817667011,0.5081896799,0.4927084747,0.610186722,0.6929713663,0.4267694173,0.4076698548,0.4367274199,0.7508956499,0.6984771219,0.4054912565,0.4773468137,0.5260355469,0.4421868734,0.4464502456,0.5629464913,0.5311385804,0.450232679,0.4984003939,0.4633347167,0.3453220095,0.1523732242,0.1778419478,0.358379892,0.6477666575,0.505845312,0.2968877555,0.4172231012,0.5051085115,0.4043533326,0.6084167495,0.5132005855,0.2632801685,0.3460724666,0.3152266377,0.7332809912,0.4526481614,0.5552358407,0.754457969,0.4291517253,0.5234179232,0.5516876791,0.5747927605,0.0783867757,0.4034034371,0.3476637208,0.2905052919,0.4419200726,0.5255590737,0.3514145645,0.204463937,0.2139457417,0.5270911686,0.1815386821,0.230419438,0.1391772576,0.1961456956,0.1875164636,0.2371914458,0.1474826979,0.2426020067,0.0966453876,0.2192673745,0.3732363085,0.3206775384,0.3647033544,0.3576806402,0.085931945,0.3733953982,0.2699650424,0.7792819814,0.500799923,0.0360880993,0.0386776902,0.0383613959,0.4389022139,0.543882853,0.5154385559,0.3548933375,0.4734122343,0.3330305334,0.3634003362,0.4412422407,0.5343658373,0.2362649437,0.3579104349,0.5596242936,0.3873941185,0.4521212202,0.4969765039,0.6931756367,0.1172987904,0.0683637187,0.1287017323,0.0707592552,0.6495184752,0.6974198453,0.5838766623,0.6204987526,0.5400297101,0.6338844166,0.6826858869,0.4614524218,0.5273466112,0.6618865439,0.5657049829,0.7759441919,0.7411294947,0.3649344484,0.7589438037,0.8181354745,0.5289927196,0.5337395098,0.8871958886,0.5922780366,0.6418151443,0.8101974119,0.7773943367,0.8831301529,0.7228653088,0.9237345436,0.8052292588,0.5596195079,0.2452212339
